media_ID,media_ok,media_type,media_titre,media_playlist,media_pseudo,media_affiche,media_date_sortie,media_realisateurs,media_acteurs,media_genre,media_nationalite,media_annonce,media_nbSaison,media_synopsis,media_nbVisite,media_date_ajout,media_date_last_mod,media_nbCom,media_lien_amazone,media_etat,media_supprimer,media_youtube,media_youtube2,media_youtube3
602,1,film,Bel Ami,http://gdata.youtube.com/feeds/api/playlists/A3207BB89CD0D1D8?alt=rss,admin,http://fr.web.img6.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/78/11/45/20075734.jpg,2012,Declan Donnellan,"Robert Pattinson, Uma Thurman, Kristin Scott Thomas",Drame,"BRITANNIQUE , FRANÇAIS , ITALIEN",,,"A Paris, à la fin du XIXe siècle, Georges Duroy, jeune homme ambitieux, est déterminé à se hisser au sommet d’une société qui le fascine. Des mansardes miteuses aux salons les plus luxueux, usant de son charme et de son intelligence pour passer de la pauvreté à la richesse, il quitte les bras d’une prostituée pour ceux des femmes les plus influentes de la capitale. Dans un univers où la politique et les médias mènent une lutte d’influence acharnée, à une époque où le sexe est synonyme de pouvoir et la célébrité une obsession, Georges Duroy ne reculera devant rien pour réussir.",57,1373216535,,0,,1,0,http://www.youtube.com/watch?v=p14aJ2Kmkck,,
603,,film,The Dictator,http://gdata.youtube.com/feeds/api/playlists/0FECFE441E290565?alt=rss,admin,http://fr.web.img1.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/84/77/28/20096200.jpg,2012,Larry Charles,"Sacha Baron Cohen, Anna Faris, Ben Kingsley",Comédie,USA,,,"Isolée, mais riche en ressources pétrolières, la République du Wadiya, en Afrique du Nord, est dirigée d’une main de fer par l’Amiral Général Aladeen. Vouant une haine farouche à l’Occident, le dictateur a été nommé Leader Suprême à l’âge de 6 ans, après la mort prématurée de son père, tué dans un accident de chasse par 97 balles perdues et une grenade !Depuis son accession au pouvoir absolu, Aladeen se fie aux conseils d’Oncle Tamir, à la fois Chef de la Police Secrète, Chef de la Sécurité et Pourvoyeur de Femmes.Malheureusement pour Aladeen et ses conseillers, les pays occidentaux commencent à s’intéresser de près à Wadiya et les Nations Unies ont fréquemment sanctionné le pays depuis une dizaine d’années. Pour autant, le dictateur n’est pas du tout disposé à autoriser l’accès de ses installations d’armes secrètes à un inspecteur du Conseil de Sécurité – sinon à quoi bon fabriquer des armes secrètes ? Mais lorsqu’un énième sosie du Leader Suprême est tué dans un attentat, Tamir parvient à convaincre Aladeen de se rendre à New York pour répondre aux questions de l’ONU.C’est ainsi que le dictateur, accompagné de Tamir et de ses plus proches conseillers, débarquent à New York, où ils reçoivent un accueil des plus tièdes. Il faut dire que la ville compte une importante communauté de réfugiés wadiyens qui rêvent de voir leur pays libéré du joug despotique d’Aladeen.Mais bien plus que des expatriés en colère, ce sont des sanctions qui attendent le dictateur dans la patrie de la liberté…",56,1373216535,,0,,1,0,http://www.youtube.com/watch?v=GIdDOYRBfzk,,
604,1,film,Ce qui vous attend si vous attendez un enfant,http://gdata.youtube.com/feeds/api/playlists/E9985A28E36F9550?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/73/46/24/20086654.jpg,2012,Kirk Jones (II),"Cameron Diaz, Jennifer Lopez, Elizabeth Banks",Comédie,USA,,,"Fous de joie à l’idée de fonder une famille, Jules, séduisante icône du fitness à la télé, et Evan, star d’une émission de danse, réalisent que leur vie sous les projecteurs n’a aucune chance de résister aux exigences inattendues qui accompagnent une grossesse. Wendy, auteur à succès, folle de bébés, se retrouve pour la première fois dans la peau des futures mamans auxquelles elle prodigue ses conseils et découvre les surprenants effets physiques engendrés par les hormones de la grossesse. Son mari, Gary, essaie de ne pas se faire humilier par son père, doté d’un esprit de compétition affûté, dont la très jeune femme trophée, Skyler, attend des jumeaux. Holly, photographe, se prépare à parcourir le monde pour adopter un enfant, mais son mari Alex ne se sent pas prêt et tente de contenir sa panique avec l’aide d’un groupe de jeunes pères solidaires parlent avec franchise de la paternité. Rosie et Marco, deux chefs cuisiniers rivaux de « food trucks », ont une aventure et se retrouvent face à un dilemme : que faire quand votre premier enfant s’annonce avant votre premier rendez-vous ?",39,1373216535,,0,,1,0,http://www.youtube.com/watch?v=Vs4ru-5Bis0,,
605,1,film,21 Jump Street,http://gdata.youtube.com/feeds/api/playlists/05rD-WKqfaaYtdIbIL-gjcgMI0Qrjasa?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/73/46/24/20086654.jpg,2012,Phil Lord,"Jonah Hill, Channing Tatum, Brie Larson",Comédie,USA,,,"Au lycée, Schmidt et Jenko étaient les pires ennemis, mais ils sont devenus potes à l’école de police. Aujourd’hui, ils sont loin de faire partie de l’élite des flics, mais ça pourrait changer… Mutés dans l’unité secrète de la police, l’équipe du 21 Jump Street, dirigée par le capitaine Dickson, ils vont troquer leur arme et leur badge contre un sac à dos et se servir de leur physique juvénile pour infiltrer un lycée. Le problème, c’est que les ados d’aujourd’hui ne ressemblent pas du tout à ceux de leur époque. Schmidt et Jenko pensaient tout savoir des jeunes mais ils sont complètement à côté de la plaque. Ils vont aussi vite s’apercevoir que certains problèmes de leur propre adolescence sont loin d’être réglés. Les revoilà face aux angoisses et aux terreurs des ados, avec une mission en plus…",83,1373216535,,0,,1,0,http://www.youtube.com/watch?v=niKQnXNyHdU,,
606,,film,Madagascar 3,http://gdata.youtube.com/feeds/api/playlists/2FD1E39BEDB5EA85?alt=rss,admin,http://fr.web.img4.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/89/65/55/20063546.jpg,2012,Eric Darnell,,Animation,USA,,,"De retour d’Afrique, où leur dernière aventure les avait menés, Alex et ses fidèles amis Marty, Gloria et Melman aspirent désormais à rentrer chez eux, à New York, et à retrouver le cadre familier du zoo de Central Park. Autant dire qu’ils sont prêts à tout pour y parvenir ! Alors que King Julian, Maurice et les Pingouins se joignent à eux, leur nouvelle expédition rocambolesque les conduit en Europe où ils trouvent la couverture idéale : un cirque ambulant dont ils deviennent les héros – façon Madagascar bien sûr !",56,1373216535,,0,,1,0,http://www.youtube.com/watch?v=3sSchlzZA8Y,,
607,1,film,7 jours à la Havane,http://gdata.youtube.com/feeds/api/playlists/7793E4AD2FB45E97?alt=rss,admin,http://fr.web.img1.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/90/23/21/20086895.jpg,2012,Benicio Del Toro,,Drame,"FRANÇAIS , ESPAGNOL",,,"Instantané de la Havane d’aujourd’hui : un portrait contemporain d’une ville éclectique à travers un film composé de 7 chapitres réalisés par Benicio del Toro, Pablo Trapero, Julio Medem, Elia Suleiman, Gaspar Noé, Juan Carlos Tabío et Laurent Cantet. À travers leurs différentes sensibilités, origines et styles cinématographiques, ils ont saisi l’énergie et la vitalité qui rendent cette ville unique. Certains réalisateurs ont eu le désir de croiser la réalité cubaine en prise avec son quotidien, avec le regard d’étrangers loin de leurs repères. D’autres ont choisi l’immersion totale et se sont inspirés de la vie de la population locale.Chaque chapitre raconte une journée de la semaine, à travers le quotidien d’un personnage différent. Loin des clichés, ce film a pour vocation de faire résonner l’âme de cette ville hétéroclite au fil des quartiers, des ambiances, des générations et des cultures. Si les 7 histoires présentent des intrigues différentes, les réalisateurs ont accepté d’inscrire leur récit dans une trame partiellement commune et de lier les histoires entre elles, afin de créer une impression d’unité dramatique. Certains lieux de tournage, comme l’Hôtel Nacional ou le Malecon, apparaissent de façon récurrente au fil des chapitres. Certains personnages principaux et secondaires glissent d’un film à l’autre, connectant les histoires, de manière à montrer qu’à la Havane, toutes les couches sociales se croisent, se côtoient, parfois s’entremêlent...",108,1373216535,,0,,1,0,http://www.youtube.com/watch?v=aiac2OTjAbE,,
608,1,film,Sur la route,http://gdata.youtube.com/feeds/api/playlists/dtbCGC03vhV-QSHOP44OrlYdE--I_VYd?alt=rss,admin,http://fr.web.img5.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/83/04/97/20092801.jpg,2012,Walter Salles,"Garrett Hedlund, Sam Riley, Kristen Stewart",Drame,"FRANÇAIS , AMÉRICAIN , BRITANNIQUE",,,"Au lendemain de la mort de son père, Sal Paradise, apprenti écrivain new-yorkais, rencontre Dean Moriarty, jeune ex-taulard au charme ravageur, marié à la très libre et très séduisante Marylou. Entre Sal et Dean, l’entente est immédiate et fusionnelle. Décidés à ne pas se laisser enfermer dans une vie trop étriquée, les deux amis rompent leurs attaches et prennent la route avec Marylou. Assoiffés de liberté, les trois jeunes gens partent à la rencontre du monde, des autres et d’eux-mêmes.",62,1373216535,,0,,1,0,http://www.youtube.com/watch?v=UU7o52dnPPI,,
609,1,film,Cosmopolis,http://gdata.youtube.com/feeds/api/playlists/95CCC885436F44FC?alt=rss,admin,http://fr.web.img1.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/84/59/53/20080335.jpg,2012,David Cronenberg,"Robert Pattinson, Juliette Binoche, Sarah Gadon",Drame,"FRANÇAIS , CANADIEN",,,"Dans un New York en ébullition, l'ère du capitalisme touche à sa fin. Eric Packer, golden boy de la haute finance, s’engouffre dans sa limousine blanche. Alors que la visite du président des Etats-Unis paralyse Manhattan, Eric Packer n’a qu’une seule obsession : une coupe de cheveux chez son coiffeur à l’autre bout de la ville. Au fur et à mesure de la journée, le chaos s’installe, et il assiste, impuissant, à l’effondrement de son empire. Il est aussi certain qu’on va l’assassiner. Quand ? Où ? Il s’apprête à vivre les 24 heures les plus importantes de sa vie.",59,1373216535,,0,,1,0,http://www.youtube.com/watch?v=62w6P5BY7cI,,
611,1,film,Moonrise Kingdom,http://gdata.youtube.com/feeds/api/playlists/Z9vqWo2r7tSM5OSIoTIja9fqOYJ3IOzf?alt=rss,admin,http://fr.web.img6.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/88/64/21/20079610.jpg,2012,Wes Anderson,"Bruce Willis, Edward Norton, Bill Murray",Comédie,USA,,,"Sur une île au large de la Nouvelle-Angleterre, au cœur de l’été 1965, Suzy et Sam, douze ans, tombent amoureux, concluent un pacte secret et s’enfuient ensemble. Alors que chacun se mobilise pour les retrouver, une violente tempête s’approche des côtes et va bouleverser davantage encore la vie de la communauté.",52,1373216535,,0,,1,0,http://www.youtube.com/watch?v=jvmDnHCRMsA,,
612,1,film,Dark Shadows,http://gdata.youtube.com/feeds/api/playlists/E93423474708AD1D?alt=rss,admin,http://fr.web.img2.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/86/05/49/20078610.jpg,2012,Tim Burton,"Johnny Depp, Michelle Pfeiffer, Helena Bonham Carter",Comédie,USA,,,"En 1752, Joshua et Naomi Collins quittent Liverpool, en Angleterre, pour prendre la mer avec leur jeune fils Barnabas, et commencer une nouvelle vie en Amérique. Mais même un océan ne parvient pas à les éloigner de la terrible malédiction qui s’est abattue sur leur famille. Vingt années passent et Barnabas a le monde à ses pieds, ou du moins la ville de Collinsport, dans le Maine. Riche et puissant, c’est un séducteur invétéré… jusqu’à ce qu’il commette la grave erreur de briser le cœur d’Angelique Bouchard. C’est une sorcière, dans tous les sens du terme, qui lui jette un sort bien plus maléfique que la mort : celui d’être transformé en vampire et enterré vivant.Deux siècles plus tard, Barnabas est libéré de sa tombe par inadvertance et débarque en 1972 dans un monde totalement transformé…",55,1373216535,,0,,1,0,http://www.youtube.com/watch?v=KYEdX0brwho,,
613,1,film,Indian Palace,http://gdata.youtube.com/feeds/api/playlists/WSERl3ei5Fp-W2ywvgCK7ZtwOYJCD4wj?alt=rss,admin,http://fr.web.img2.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/88/85/14/20027434.jpg,2012,John Madden,"Judi Dench, Tom Wilkinson, Maggie Smith",Comédie dramatique,ANGLETERRE,,,"L'Angleterre n’est plus faite pour les seniors, même la retraite se délocalise ! Plusieurs retraités britanniques coupent toutes leurs attaches et partent s’établir en Inde, dans ce qu’ils croient être un palace au meilleur prix. Bien moins luxueux que la publicité ne le laissait entendre, cet hôtel délabré au charme indéfinissable va bouleverser leurs vies de façon inattendue.",63,1373216535,,0,,1,0,http://www.youtube.com/watch?v=96W-eJT7FBk,,
614,,film,American Pie 4,http://gdata.youtube.com/feeds/api/playlists/2BFEBFE751ED4728?alt=rss,admin,http://fr.web.img6.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/88/73/71/20017367.jpg,2012,Jon Hurwitz,"Jason Biggs, Alyson Hannigan, Chris Klein",Comédie,USA,,,"Comme le temps passe…Souvenez-vous de cette année 1999 où quatre lycéens d’une petite ville du Michigan décidèrent d’en finir avec… leur virginité. Quête héroïque, burlesque, inoubliable… Une décennie plus tard, Jim (Jason Biggs) et Michelle (Alyson Hannigan) sont mariés, Kevin (Thomas Ian Nicholson) et Vicky (Tara Reid) sont séparés, Oz (Chris Klein) et Heather (Mena Suvari) se sont éloignés à contrecœur, tandis que Finch (Eddie Kaye Thomas) soupire encore après… l’extravagante mère de Stifler (Jennifer Coolidge). Quant à Stifler (Seann William Scott), rien ne le changera jamais. Amis d’hier, amis de toujours, ces jeunes hommes attendaient depuis longtemps de pouvoir se réunir le temps d’un week-end pour se remémorer leurs exploits d’antan et y puiser de nouvelles inspirations. Que la fête commence, l’heure du checkup hormonal a sonné…",48,1373216535,,0,,1,0,http://www.youtube.com/watch?v=QQDDF5kSfEI,,
615,1,film,La Cabane dans les bois avec Jesse Williams,http://gdata.youtube.com/feeds/api/playlists/6B6AAE6FA2E765D8?alt=rss,admin,http://fr.web.img6.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/71/78/46/19997460.jpg,2012,Drew Goddard,"Kristen Connolly, Chris Hemsworth, Anna Hutchison",Epouvante-horreur,USA,,,"Cinq amis partent passer le week-end dans une cabane perdue au fond des bois. Ils n’ont aucune idée du cauchemar qui les y attend, ni de ce que cache vraiment la cabane dans les bois…Signé par deux maîtres de l’horreur, Joss Whedon et Drew Goddard, voici un film qui réinvente et repousse toutes les conventions du genre. Attendez-vous à découvrir un nouveau niveau de terreur…",45,1373216535,,0,,1,0,http://www.youtube.com/watch?v=lZMV-kj85Kc,,
616,,film,"Moi, moche et méchant 2",http://gdata.youtube.com/feeds/api/playlists/ogKnAa0QO-_r5PTTG-fO2kFhiy0MRqll?alt=rss,admin,http://fr.web.img2.acsta.net/r_640_600/b_1_d6d6d6/pictures/210/108/21010873_2013060709304631.jpg,2013,Chris Renaud,"Steve Carell, Kristen Wiig, Russell Brand",Animation,USA,,,"Ayant abandonné la super-criminalité et mis de côté ses activités funestes pour se consacrer à la paternité et élever Margo, Édith et Agnès, Gru, et avec lui, le Professeur Néfario et les Minions, doivent se trouver de nouvelles occupations. Alors qu’il commence à peine à s’adapter à sa nouvelle vie tranquille de père de famille, une organisation ultrasecrète, menant une lutte acharnée contre le Mal à l’échelle planétaire, vient frapper à sa porte. Soudain, c’est à Gru, et à sa nouvelle coéquipière Lucy, que revient la responsabilité de résoudre une série de méfaits spectaculaires. Après tout, qui mieux que l’ex plus méchant méchant de tous les temps, pourrait attraper celui qui rivalise pour lui voler la place qu’il occupait encore récemment. Rejoignant nos héros, on découvre : Floyd, le propriétaire du salon Eagle Postiche Club pour hommes et suspect numéro 1 du crime le plus abject jamais perpétré depuis le départ de Gru à la retraite ; Silas de Lamolefès, le super-espion à la tête de l’Agence Vigilance de Lynx, patron de Lucy, dont le nom de famille est une source inépuisable d’amusement pour les Minions ; Antonio, le si mielleux objet de l’affection naissante de Margo, et Eduardo Perez, le père d’Antonio, propriétaire du restaurant Salsa & Salsa et l’homme qui se cache peut-être derrière le masque d’El Macho, le plus impitoyable et, comme son nom l’indique, méchant macho que la terre ait jamais porté.",0,1373216535,,0,,1,0,http://www.youtube.com/watch?v=8VBqDkxWH_8,,
617,1,film,Les Stagiaires,http://gdata.youtube.com/feeds/api/playlists/ZstxMuYdxJ4OXwRZcA63cEBfPNJRlct2?alt=rss,admin,http://fr.web.img5.acsta.net/r_640_600/b_1_d6d6d6/pictures/210/099/21009987_20130607161738976.jpg,2013,Shawn Levy,"Vince Vaughn, Owen Wilson, Rose Byrne",Comédie,USA,,,"Billy et Nick, deux quarantenaires dont les carrières ont été pulvérisées par Internet, repartent à zéro en obtenant un stage chez Google, qui peut-être, débouchera sur un job. En compétition avec des petits génies de l’informatique tout droit sortis de l’école, ils vont devoir prouver qu’ils ne sont pas des dinosaures…",100,1373216535,,0,,1,0,http://www.youtube.com/watch?v=o1YN94XiWac,,
